month,day,area_sown,yield,inflation,price
feb,1,42.07,307,4.94,4300
feb,2,42.07,307,4.94,4350
feb,3,42.07,307,4.94,4475
feb,4,42.07,307,4.94,4450
feb,5,42.07,307,4.94,4350
feb,6,42.07,307,4.94,4350
feb,7,42.07,307,4.94,4400
feb,8,42.07,307,4.94,4350
feb,9,42.07,307,4.94,4350
feb,10,42.07,307,4.94,4350
feb,11,42.07,307,4.94,4450
feb,12,42.07,307,4.94,4400
feb,13,42.07,307,4.94,4470
feb,14,42.07,307,4.94,4450
feb,15,42.07,307,4.94,4410
feb,16,42.07,307,4.94,4425
feb,17,42.07,307,4.94,4375
feb,18,42.07,307,4.94,4350
feb,19,42.07,307,4.94,4415
feb,20,42.07,307,4.94,4425
feb,1,38,396,2.94,5400
feb,2,38,396,2.94,5500
feb,3,38,396,2.94,5551
feb,4,38,396,2.94,5400
feb,5,38,396,2.94,5430
feb,6,38,396,2.94,5510
feb,7,38,396,2.94,5410
feb,8,38,396,2.94,5501
feb,9,38,396,2.94,5450
feb,10,38,396,2.94,5510
feb,11,38,396,2.94,5485
feb,12,38,396,2.94,5360
feb,13,38,396,2.94,5390
feb,14,38,396,2.94,5350
feb,15,38,396,2.94,5560
feb,16,38,396,2.94,5550
feb,17,38,396,2.94,5480
feb,18,38,396,2.94,5450
feb,19,38,396,2.94,5400
feb,20,38,396,2.94,5412
feb,1,43.51,326,4.86,4575
feb,2,43.51,326,4.86,4500
feb,3,43.51,326,4.86,4510
feb,4,43.51,326,4.86,4525
feb,5,43.51,326,4.86,4550
feb,6,43.51,326,4.86,4500
feb,7,43.51,326,4.86,4500
feb,8,43.51,326,4.86,4450
feb,9,43.51,326,4.86,4500
feb,10,43.51,326,4.86,4325
feb,11,43.51,326,4.86,4300
feb,12,43.51,326,4.86,4275
feb,13,43.51,326,4.86,4350
feb,14,43.51,326,4.86,4275
feb,15,43.51,326,4.86,4300
feb,16,43.51,326,4.86,4350
feb,17,43.51,326,4.86,4300
feb,18,43.51,326,4.86,4300
feb,19,43.51,326,4.86,4175
feb,20,43.51,326,4.86,4225
feb,1,42.64,302,7.66,5250
feb,2,42.64,302,7.66,5225
feb,3,42.64,302,7.66,5225
feb,4,42.64,302,7.66,5225
feb,5,42.64,302,7.66,5225
feb,6,42.64,302,7.66,5200
feb,7,42.64,302,7.66,5225
feb,8,42.64,302,7.66,5175
feb,9,42.64,302,7.66,5225
feb,10,42.64,302,7.66,5150
feb,11,42.64,302,7.66,5150
feb,12,42.64,302,7.66,5312
feb,13,42.64,302,7.66,5200
feb,14,42.64,302,7.66,5200
feb,15,42.64,302,7.66,5225
feb,16,42.64,302,7.66,5187
feb,17,42.64,302,7.66,5187
feb,18,42.64,302,7.66,5225
feb,19,42.64,302,7.66,5150
feb,20,42.64,302,7.66,5150
feb,1,43.69,319,6.76,5100
feb,2,43.69,319,6.76,5000
feb,3,43.69,319,6.76,5000
feb,4,43.69,319,6.76,5000
feb,5,43.69,319,6.76,5050
feb,6,43.69,319,6.76,5050
feb,7,43.69,319,6.76,4950
feb,8,43.69,319,6.76,5100
feb,9,43.69,319,6.76,5050
feb,10,43.69,319,6.76,5100
feb,11,43.69,319,6.76,5050
feb,12,43.69,319,6.76,5100
feb,13,43.69,319,6.76,5000
feb,14,43.69,319,6.76,5000
feb,15,43.69,319,6.76,5000
feb,16,43.69,319,6.76,4850
feb,17,43.69,319,6.76,4950
feb,18,43.69,319,6.76,4950
feb,19,43.69,319,6.76,5100
feb,20,43.69,319,6.76,4900
